sto_solid,sto_liquid,intestine,glucose_kinetics_1,glucose_kinetics_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,insulin_liver,subcut_insulin_1,subcut_insulin_2,subcut_glucose,BW,Vi,Ib,Fsnc,f,kabs,kmax,kmin,b,d,ka1,ka2,kd,kp1,kp3,ke1,ke2,m1,m2,m4,u2ss,CR,CF,action_CHO_g,action_insulin_U_per_min
0.0,0.0,5.327622533008855e-09,18.753471314758812,383.66512312865086,17.287815663624343,390.33430056900727,513.6322641960124,512.5821163584027,0.0026016870465252954,550.0464245352207,545.298020371842,18.830736175808234,44.780022939376614,0.03443758185374,101.26953843943082,1.00030613517987,0.8989485509325079,0.0467367125636736,0.0467575192936504,0.0066258745298506,0.5642196520533872,0.1441719067840957,0.0030004686859398,0.0148058830497843,0.0148996560912268,6.592919331879127,0.0175648757882482,0.0016686410405794,338.9988885483069,0.1094160522122042,0.4146801044935153,0.1658266897420933,1.4465107207772063,23.00428629196444,33.52722277974147,0,0.07451666666666668
969893.8267152193,935625.3522955793,49063.639268471496,371.325434196296,249.7772438068061,115.92778985200883,1978.3523450786165,2002.9113581978622,1932.7680992385508,0.010237511532761302,3312.3787516662833,3397.0907496137493,369.4438975020605,71.16072226344481,0.0566421715779601,134.1198611594164,0.9999250299398892,0.8996170121608489,0.581732541016988,0.0301906129178715,0.0145189825710546,0.956088630689678,0.1358077574830067,0.0025809991081595,0.0126645461496258,0.013345853573982,3.711301957979273,0.0051299838862696,0.0029191006639361,339.00010688675155,0.2045839822069601,0.3167951753246688,0.1267462675971098,2.386737650635673,12.423660389471353,19.812854700839964,30,0.6267166666666667
792093.9403559485,789779.0650617167,286958.47230842145,379.7463857158094,0.0,2.5322656619733155,77.0926649431437,197.46000934648094,188.01755405227985,0.0,85.99953545802751,39.69849186676504,392.39493840346904,70.34575487337706,0.0133041292427228,108.38526944383482,0.998028877246824,0.9006232293884726,0.10640533544731,0.0376095430787438,0.0040277261161809,0.6507059850543815,0.3513742347816593,0.0062493081296084,0.0309728792105982,0.0146834505718783,2.0246662865664327,-0.004174308722949,-6.168326678963475e-06,338.9989372024291,0.219891816964954,0.5086115915804086,0.2034717958375104,1.6460009452066997,12.0,4.692660294315807,30,0.020341666666666668
1129520.1014816335,1192573.8161623685,1802379.129493417,518.3143983313704,140.9121129799819,524.2121898191989,9661.473033500375,10184.226935681441,10095.857072313102,0.0,10413.825400603544,17607.645672946393,532.5883078275496,105.19454769771004,0.0500122444732286,96.05217508329426,1.0000607375636104,0.9020518779650236,0.0340842118023834,0.0530475930575581,0.0045577331593339,0.6643140718843203,0.1899927077462584,0.0023344281686997,0.0089643533708565,0.0147280673112169,4.245313410918478,0.0086255577277854,0.000129183695574,338.9983226555951,0.2008509673434965,0.2525120474458646,0.1010200177170798,1.2248583836081068,8.193495400143062,8.315455413491286,60,3.1357416666666666
462221.9070788515,436783.38535139366,924085.8185306903,600.524075027815,114.97896622466007,572.9176328390341,7621.963289511976,7920.516719061266,7913.002675694196,0.03069146830377366,5330.342903019416,6005.955148035638,627.6526579051173,45.5397665,0.074044682,104.4935749,1.0,0.9,0.032863284,0.066365919,0.008004161,0.951778007,0.142843935,0.0035,0.0143,0.0164,5.56798696445,0.006996318,0.0005,339.0,0.288329479,0.132596072831,0.0530384291325,1.02592147609,8.0,24.9969862972,30,0.7713583333333335
930520.958764986,924024.6228417997,134719.09305112797,782.509321537376,277.33231127276605,391.6969322736319,6175.088647147218,6461.581205841116,6430.440624900818,0.0,5095.559911617947,4211.632860268396,786.8111208023674,35.34960893174362,0.0612667311369919,119.33628650961074,1.0008609926178371,0.9001333198382182,0.2258672720254623,0.0321042883401875,0.0166385400821142,0.7545705304695747,0.0983885171637351,0.0039174404748161,0.0184088708977804,0.0162063909726802,4.459326388025124,0.0091617189062823,0.000202741438932,338.9992040146569,0.223374950483382,0.1822301242421654,0.0728430250939027,1.3290111872979826,22.934766958538017,37.78200680716962,30,0.6037083333333334
859124.0726053282,813767.0479141419,131410.15797010588,758.292405336085,117.50798366168218,476.13788088948246,7853.754856960052,7624.859134320829,8120.270137446827,0.0,6249.7094049169455,5616.987546633319,769.6600266320046,35.21305847,0.062384755,105.2945301,1.0,0.9,0.217656178,0.036428394,0.019217714,0.678361137,0.097283767,0.0032,0.0172,0.0156,4.82258449688,0.005341234,0.0005,339.0,0.194202105,0.171860372251,0.0687441489005,1.12891185261,18.0,29.222745246,30,0.67205
1605078.3631906926,1613726.3308610588,336550.2753092817,865.7504699110692,72.73960747838649,2518.6966347275356,44222.760691247146,43870.147399750276,43951.436718808465,0.0,50945.05953576065,45249.86135650306,824.2841562587687,68.0079597215069,0.0563895980809615,63.00698646723035,0.9993631175735864,0.9013945870273692,0.1870963266817433,0.037977717169606,0.0117154096328888,0.8193275068821635,0.0869694072377317,0.0028755197240476,0.0178731294356044,0.0160232519430614,3.279174876897808,0.001455491330409,-0.0004714618987857,339.0003380961357,0.1708531292771747,0.2726747561294574,0.1091242176719755,1.1044258416454025,2.0032199627395055,5.272320124589042,60,10.776041666666666
2022619.1996697604,1967786.5658998513,94210.13915548268,740.4049277251593,254.15272528973202,414.6491943441226,7578.727326941283,7818.73079354239,7687.802923972888,0.0,13148.436557553803,13628.178956081885,720.1927533226788,66.097,0.054239,138.04,1.0,0.9,0.58151,0.029515,0.014852,0.96206,0.1446,0.0025,0.0125,0.0129,3.56213180523,0.0046593,0.0005,339.0,0.18511,0.348476356919,0.139390542768,2.60909529933,10.0,18.21328135,60,2.2544250000000003
966734.502598864,953264.7980032194,363035.18566954735,281.1497547219867,71.93058879785032,42.19261858991918,774.5207271575641,914.117657059262,949.222897519129,0.0,753.2782140396462,496.7095483708955,280.27947859162214,95.0981420668952,0.0489508771698242,99.76628667409348,0.999156949894431,0.9004605964145966,0.0806971463762082,0.030866765831957,0.0053452022284348,0.7631930312295008,0.1785954439058465,0.0046491669565329,0.0245845990053808,0.0159933337264988,5.723692335628832,0.0146943985947868,-0.0005208220048158,338.99988188706084,0.2603767831566517,0.2686880074980004,0.1074384421449016,1.2006988041319038,7.047145469858539,10.376512775799094,30,0.25385
1052643.0963749776,1078172.167154739,0.0,6.230863130845128,104.87658866377801,466.0738366411697,9659.404209856291,10104.34330998983,9949.501127763604,0.0,10437.586025960938,12235.339634788503,6.14501091304653,101.66851054907052,0.0481835123237413,88.45854006582817,1.0006616144480591,0.8997097665091066,-0.0015667333392647,0.0548002810135575,0.0048198898288708,0.6723949886621766,0.1612177981526954,0.0031125381971287,0.0120890669226233,0.0144812355478536,3.9432499172117232,0.0060807892774331,-0.0005025649127338,339.00120356063536,0.2870160886002396,0.2757137422363808,0.1103738315306307,1.205173342438255,5.787332422632676,8.079943699369606,60,3.0007333333333337
971436.812638876,957714.8999232238,53315.83875390455,330.5807533090152,208.69498514338147,105.28644228329028,1642.1397941814748,1620.544208625065,1600.5290054350405,0.0,1986.3986697628177,2180.108193985185,323.5088107766226,84.25965252109863,0.0628788246518395,124.00744198633669,0.9991264046617356,0.8997064075288089,0.5806282060762191,0.0319279558154157,0.0136815124720799,0.9411886328310466,0.1127114785264133,0.0027893209938824,0.0130846704485303,0.0144885683260664,4.0996331248647735,0.0062963218453412,0.0006723418664844,338.999032191941,0.2549734453599573,0.2349177404095322,0.0940188495908564,1.8100150221620688,18.67715421497624,23.948300636461987,30,0.47468333333333335
683276.455444978,683129.4450746671,169587.8079808549,333.9684221434352,58.1714907982835,160.91855753034528,4390.967103690502,4470.544987126757,4507.531217776374,0.030638378458689337,4489.720101630597,4427.420380125335,327.50369845112226,82.13002903712186,0.0356000063690124,134.02121017474383,1.0022994513868533,0.9013379685043412,0.1688245901205471,0.0421837150947531,0.0054261884823014,0.8650805563562167,0.2112506154016077,0.004146756729627,0.0155123949943908,0.0162064985645223,4.788378968005644,0.0098019970935792,0.0033359773068973,338.999536246699,0.1455099948697616,0.3688319705781807,0.1475124719287802,1.769367073828798,9.26041379735336,18.40551609737557,30,1.2404333333333333
1281096.0088667176,1319208.898808339,879914.115624645,502.89580159033454,153.46977051936523,306.9190654143876,4931.312984582353,5153.598054553608,5090.089148811406,0.01383210288282157,4528.14479539816,6750.945789192374,538.4012512903646,106.67110536651047,0.0598754453499109,96.71790601152271,0.999897434579938,0.8991526495959705,0.0650935718431602,0.0435653986293457,0.0045998547388229,0.7296241839335591,0.1600856992195486,0.0022733553094131,0.010303224673193,0.0154952603836733,5.568083167585363,0.0155418701120145,-0.0005794494547514,339.0002200290349,0.2019355303244268,0.1913844733483808,0.0765540571328378,1.1318264097412616,10.875838622870232,10.145174958201984,60,1.4263166666666667
1473191.4345266654,1417229.6727957253,315335.53608206206,708.3082630039503,64.38581855677229,583.8631396018014,12790.089933369363,12806.212382776337,12772.300650253488,0.01094650558121149,12537.806804302336,12310.379286508241,687.1259216595807,74.6473564063399,0.0466115085838932,96.3494001239346,0.9998589291823574,0.9001291842549975,0.1787786346232844,0.0399873189646253,0.008763834615478,0.840754060843454,0.145197061418815,0.0034702593435354,0.0167747061424138,0.0161115895054248,3.9882918791740214,0.0053651674832953,0.0007684314422034,339.0003535455441,0.1589199956713856,0.3177963587208958,0.1271336264928325,1.4164993699018378,5.40146619695866,11.40650787595721,60,3.0243
942474.6620345291,923532.0520255987,51955.768558689306,332.68366257693447,177.88086811239802,138.4967536249151,2040.3343206020998,2114.6275155374046,2187.420143124993,0.003512396807591942,2007.0354384096825,2367.0293718811668,347.5816141961419,90.46687828729016,0.0658871479046636,119.20247030963624,0.9999785713343474,0.9016286877496084,0.5801237303109886,0.032767144397577,0.0132886556593269,0.9340708877233456,0.1019390490757243,0.0028886969465093,0.0132730651687947,0.0150355162319184,4.2811662574648315,0.0068720548494712,0.0013723860224096,339.00169157052306,0.2789117130909705,0.1960783701425527,0.0784862454611016,1.535876915999722,21.63597475738875,25.916533635854407,30,0.5433
4601931.556619153,4618536.67245057,100447.22444312614,1652.560220670396,161.21964836789473,779.6471396934184,13574.860086349494,14268.673332544227,13810.025194875398,0.0,16554.68457021815,13974.55563598582,1707.0148837095758,47.30236324837604,0.0554923655534614,109.34918302554853,1.0004788757809864,0.9000991952582357,0.9002710563207403,0.0195835857954852,0.0138445716523318,0.926218346287723,0.236730843975419,0.0033539693476995,0.0173998898114329,0.0145605569275208,4.985093282323936,0.0121125517873268,0.0002454018941398,338.9999267376033,0.173117482231561,0.2706904514262302,0.1082306104986701,1.6327414044369994,13.540671990616683,29.36880889730451,90,2.224425
2732837.1326762424,2784591.4516845797,145328.1267210055,900.7952562135943,200.70061755378626,321.36171588091065,5076.5625357926265,5080.379052608074,4937.246473783994,0.0,6137.855370090813,6825.919826786899,891.8896259402744,83.75934391355379,0.0626588210368235,124.36927806856283,0.9997005016150592,0.8992925742479113,0.5806647311132969,0.0318506983626302,0.0137131578650714,0.9418222783758982,0.113665275721962,0.0027818816278625,0.0130594779500324,0.0144482470067178,4.084886381073122,0.0062536945578777,0.0005616896429263,339.0002082208603,0.2530238451335748,0.2379972414916862,0.0952446842636822,1.8315255064753315,18.42961125209549,23.784171575977386,90,1.38435
1054498.8706342469,1075364.0835645378,54819.99542203052,411.52875536418287,239.57581580714063,157.32384292311716,2785.7502604245474,2728.888794786124,2666.9774365968547,0.017018436351872373,4237.098217644773,4471.95461758236,410.98929816651946,71.16072226344481,0.0566421715779601,134.1198611594164,0.9999250299398892,0.8996170121608489,0.581732541016988,0.0301906129178715,0.0145189825710546,0.956088630689678,0.1358077574830067,0.0025809991081595,0.0126645461496258,0.013345853573982,3.711301957979273,0.0051299838862696,0.0029191006639361,339.00010688675155,0.2045839822069601,0.3167951753246688,0.1267462675971098,2.386737650635673,12.423660389471353,19.812854700839964,30,0.8407416666666667
1582890.962441573,1558811.7426489245,33555.700259936675,530.4276763154721,167.33789762916425,222.01507171873823,3837.165286100742,3985.9941160659387,3863.047193294706,0.0,4450.7510773187405,3732.9978578466853,532.2968960967308,47.346123271588475,0.0574063685498629,108.598034807903,0.9996654036186328,0.9010689973347956,0.8342978302496828,0.0183684607531056,0.0116162514954558,0.9142240696593616,0.2556498753690822,0.0033867114018365,0.0173263281477563,0.0144534523216939,5.049189139409035,0.0132798184986102,-5.478893238666891e-05,338.9992157001321,0.1809305824421876,0.265452451931302,0.1061715911371844,1.651237459308971,13.842512557484149,31.023325321835596,30,0.6168166666666668
2368744.7463589925,2424726.624730061,737306.6740710803,859.3016885419282,132.2235627483069,483.2227656889187,9363.255545034232,9530.298411964324,9812.159240408811,0.0,9608.930955783986,11194.682093569729,854.848253939394,95.09999962003036,0.0514564286107505,104.04313044558704,1.0011550966371714,0.9010162224687416,0.1250134630643457,0.0378548959790254,0.003623170598452,0.732183354286077,0.2365142499024803,0.0026845955755401,0.0131163974092502,0.0155774742496737,4.871245715900327,0.0126388729048426,0.0007270824080895,338.9980905946887,0.1512579533757548,0.2523830682680595,0.1009647464192407,1.294572176310275,8.958131802348207,8.834287820356792,90,2.791258333333334
900200.7885474784,902198.7677786362,300680.439202739,284.5477447091748,111.11966870930328,219.45438596975035,4451.455479520084,4388.678163004848,4329.350595427374,0.0,4108.669658581239,3360.15817882924,277.20434234753355,99.96368750825654,0.0466614154493393,108.56514450901255,0.999984803826271,0.8997460687295592,0.1033213755464115,0.0334761522175409,0.0051630877940776,0.7192335499644426,0.2227962230626869,0.0037466065914542,0.020265287250751,0.0159341811204654,5.531416204210692,0.0147622065941598,0.0005329133520233,339.00228569700596,0.1570382509935937,0.2663499102345553,0.1065351892793035,1.2574962037056847,8.874058834778143,9.878569899987106,30,1.3997833333333336
2840135.821266654,2749696.1002804013,149487.11859054785,943.3799894071757,209.05704867391387,246.34470870310838,3635.353516465607,3781.975282167392,3744.2151491031163,0.0,4812.981276490599,5428.95659588045,923.0157223260194,83.59820064434534,0.0625872026447626,124.54417488842246,0.9983624129549724,0.8996838276802748,0.580696239284752,0.0318358943475539,0.01372199298761,0.9420976329660288,0.1138970997371567,0.0027794493093067,0.0130574485111338,0.0144315118411332,4.0803772013648505,0.0062434973248198,-0.000647914820626,338.99915773219504,0.2523853012085172,0.2391111971598279,0.0956662824569715,1.8395094934064629,18.352200335479033,23.72524039917135,90,1.1709833333333335
4583966.777470714,4648739.613185924,539437.9310131543,964.0821271038363,96.13044793827554,816.3300650388086,16329.792283395042,16078.096872649066,16024.812036873862,0.0,14611.214105129673,10267.926573213534,978.8071454886393,89.29617366294649,0.0498214079636763,111.33866328767904,1.0008565695133418,0.901085958850248,0.1743774970224831,0.0209200532999072,0.0041635437592747,0.7933646851759109,0.2476779404653475,0.0041150432441561,0.0236694724219173,0.016596690239695,6.013699660005445,0.017795942951405,0.0010564113839973,339.00039065097246,0.1497833565418025,0.2624387061687696,0.1049528053128375,1.300128116920824,8.992849475649884,10.308997076896237,90,4.331625
2233056.9291441194,2296855.425029037,366951.6815134925,677.563004897649,92.21306454905293,544.9840748450114,11263.842602941939,12015.792062668756,11573.14792498093,0.0,11283.57032347351,9030.163491244863,648.045677567014,82.98356851889818,0.0452261838399036,108.29279254689908,0.9995578376773622,0.8991143251485837,0.1724314060068272,0.0267820911506447,0.0032992236081417,0.7709696020284212,0.2757517480183115,0.0039375440287257,0.0210866666069404,0.0160125572439124,4.855869681453264,0.0122661168222845,-0.0011400476766074,339.0006137165269,0.1597997015704998,0.3032798523211278,0.1213030348015994,1.3881162462339462,6.737797939257301,8.609288753962698,60,3.0543
690955.8522947775,660445.2656035312,4606929.633052972,259.09961515918576,101.06120125313741,21.841702679902617,393.75424203724606,493.33768379206003,504.168830745911,0.0,411.95512721948904,323.9532747897803,258.58733150228045,113.60325411191448,0.0446325843849796,103.4328954067214,0.9999425707290864,0.8987405489984411,0.0066502342932036,0.0445339905549363,0.0069714029312471,0.6552419776509775,0.1629051524886574,0.0039202779760203,0.0200894317928724,0.0154462170710465,5.553284359887871,0.0134077222961798,0.0006066943398898,339.00120035092397,0.2055179652942763,0.2602051405087652,0.1041053228398676,1.146741733988189,8.74012939649109,10.294971230873616,30,0.14711666666666667
1003289.7799230808,1000374.8525564831,5398664.009675232,2432.4736319220137,377.70794610452845,865.1421702142991,15954.581236374903,18016.46115885102,17719.430032328688,0.024075473100328162,14971.016066913466,9364.29555231069,2572.2788830237146,34.96395436661922,0.049515120065731,101.64723834526208,0.997481200220818,0.8997112787089171,0.0169758942847823,0.0919893968873204,0.0014508062081719,0.9249165443160526,0.2201409844002889,0.004603421709327,0.0237843345390369,0.0154324929402242,10.522119591961584,0.0186423729636256,0.000668503321298,338.9988962609441,0.1676641553445757,0.2352575584547679,0.0941314539172582,1.1478056789465143,19.08476677505297,33.397615162000896,90,1.6785500000000002
651032.2760405523,673613.0593096762,402902.9291392081,293.8216189629441,129.77446739338006,285.31876443024055,5989.254718860768,6101.824819258976,5979.993051287246,0.012048267418461352,6149.570209210458,7434.701651748554,300.01480364468955,98.46568567800882,0.0489405721475825,99.8668940746295,1.001345212583456,0.8992212188414046,0.0783717195571834,0.0455564735204905,0.0040546020963984,0.6953608295480351,0.2188280208860869,0.00268122567408,0.0118200776210119,0.0150912590256105,4.382215370024118,0.0096346619326834,0.0021578834638742,339.0012940986622,0.1822864151213405,0.2658328759233264,0.1062947167450526,1.2782096069974855,7.907303622151227,8.300126760205284,30,1.7420000000000002
730575.1547488988,721893.2096066676,187403.71098769142,334.1695732417349,55.90284095140586,237.3312434953795,6986.072728485679,6544.618111223921,6490.421391036066,0.004856038212656825,6318.159160848905,6688.867760277102,339.36303082353805,83.4164012333086,0.0337407391646926,140.39172444574956,0.9999706574499916,0.8986130518852209,0.1670465215065563,0.042583321230623,0.0048636357938582,0.8691081023559495,0.222292497809291,0.0042602942802359,0.0153006193984831,0.0162234147587216,4.925769756802189,0.0105498775718255,-0.0001389892193871,338.99999980053826,0.1433070765896427,0.3774089611700354,0.1509601064415199,1.8299662128126155,9.918797729883837,19.601649316521023,30,1.7126083333333337
1041601.3786482748,1013103.0238570083,741246.9942554423,904.5350187857164,205.25763132382568,337.7519677149158,4044.447551373249,4219.901084390996,4293.892887011009,0.0,4235.114892128764,6298.472184683197,916.7504652598838,62.98479852697136,0.079455373736168,83.69710437836649,1.002565891421198,0.8988397024903462,0.0810692419127535,0.0581515158997137,0.0086135159647847,0.6378993172334831,0.0924647225193781,0.0038001293012875,0.014002912965865,0.0206998932724405,4.336154599099953,0.0056367707361419,-0.0001410463040113,339.0022970982879,0.337528179715883,0.2117745842168719,0.0848195724361185,1.4095127749182097,15.992020347171504,42.660483533131554,60,1.1018916666666667
1934047.8545937072,1975342.101134343,106268.76373681586,677.536618208305,199.49178560921146,260.1757875279527,3988.5133110013053,4427.697664967802,4329.26071339366,0.012570521795615255,4873.436517806053,5411.023241032838,689.0549728006242,83.59820064434534,0.0625872026447626,124.54417488842246,0.9983624129549724,0.8996838276802748,0.580696239284752,0.0318358943475539,0.01372199298761,0.9420976329660288,0.1138970997371567,0.0027794493093067,0.0130574485111338,0.0144315118411332,4.0803772013648505,0.0062434973248198,-0.000647914820626,338.99915773219504,0.2523853012085172,0.2391111971598279,0.0956662824569715,1.8395094934064629,18.352200335479033,23.72524039917135,60,1.171875
2139915.7133151796,2123432.0135298874,103747.77748106874,809.3719089630812,259.1630933314633,172.39750615945164,2961.881685489919,3108.243373842412,3064.1755434521824,0.02533037741051513,5242.622843216202,5571.507004521205,811.8666711158852,67.97991261739962,0.0551389233784037,136.63970939890936,1.0007143218930543,0.90010251995156,0.5810276584510994,0.0297477168028342,0.0147307370855145,0.9598085448997842,0.1413448925390231,0.0025297966675124,0.0125650161763883,0.0130624379061633,3.6162199325169673,0.004817581740074,-0.0006588320199274,339.00214198366257,0.1922675560576874,0.3368619343314454,0.1347365376727058,2.5268658732452822,10.896859515536743,18.81372840776709,60,0.8933333333333333
511002.229500697,507207.37385664386,356809.3154233928,436.917834719112,203.61381967628458,175.03013086068336,2277.6724286357276,2118.5999696052145,2155.836512974336,0.011720374519497532,2052.449566433868,3062.598180424548,450.4470871216752,63.00442875632086,0.0794362800389111,83.69589205941132,1.000075802888787,0.8997477013252595,0.0808217608783201,0.0581646436203515,0.0086141520769399,0.6382977536235601,0.0924476748442622,0.0038003467434738,0.0140008621818297,0.0206993359081619,4.336333024235383,0.0056285587903663,-0.0001953277387376,339.00099360040656,0.3374038376156624,0.211966776804084,0.0847442170392697,1.4091746457647056,15.999635601051503,42.67750468775159,30,0.5157
0.0,1.9955566623656043e-08,1.0558420579051821e-07,6.582274431587086,106.48393354656706,96.84072459836565,1428.4260804215025,1527.29164202093,1596.0338051964486,0.0,1709.3364955752004,2121.9064054137234,6.826205148052196,43.77176323782417,0.0620081466685598,80.54023289737039,1.0013005460733182,0.9003147698953348,0.0365551392861934,0.0538360898718286,0.0089390405207968,0.6942028451205956,0.1187430235399685,0.0030661277493705,0.0137233819440439,0.0172302344855046,5.094935654747231,0.0054190818291825,0.0012872057809408,338.99944842752006,0.3019824255140284,0.2640930021082096,0.1056503499365551,1.2884952412724988,6.0270308106628185,15.965067562495138,0,0.2574916666666667
